"YearMonth","StockPack","Count","P.lst.number","Main.Transport.No","Warehouse","Transport.Mode","Carrier","Destination.City","P.lst.Destination.Zip.Code","Destination.Country","Load.Closed.Date","Expected.Time.of.Arrival","POD_ATA","Leadtime..avg.","POD_ATA.Exists","On.Time.Delivery..OTD.","Arrived.at.Harbour.Airport..ATA.","Actual.Delivery.Date..POD."
"NA - NA","Z089330",3,"Z089330","6673139439","12","Land","Sandvik CSRT","KARAGANDA","100014","Kazakhstan","2023-01-02","2023-02-21","2023-02-23","52","Yes","No","2023-02-23","2023-02-23"
"NA - NA","Z089331",8,"Z089331","6309681309","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-04","2023-02-24","2023-03-01","56","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z089331",8,"Z089331","6309681309","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-04","2023-02-24","2023-03-01","56","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z089332",2,"Z089332","6673140312","23","Land","Sandvik CSRT","FLEKKEFJORD","4400","Norway","2023-01-02","2023-01-06","2023-01-05","2","Yes","No","2023-01-05","2023-01-05"
"NA - NA","Z089332",2,"Z089332","6673140312","23","Land","Sandvik CSRT","FLEKKEFJORD","4400","Norway","2023-01-02","2023-01-06","2023-01-05","2","Yes","No","2023-01-05","2023-01-05"
"NA - NA","Z089335",3,"Z089335","6309638176","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-03","2023-02-10","2023-02-06","34","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089335",3,"Z089335","6309638176","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-03","2023-02-10","2023-02-06","34","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089339",4,"Z089339","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089339",4,"Z089339","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089343",5,"Z089343","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089343",5,"Z089343","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089346",2,"Z089346","6309638176","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-03","2023-02-10","2023-02-06","34","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089346",2,"Z089346","6309638176","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-03","2023-02-10","2023-02-06","34","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089347",1,"Z089347","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089347",1,"Z089347","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089348",1,"Z089348","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089348",1,"Z089348","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089351",1,"Z089351","6673142383","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-01-03","2023-01-05","2023-01-11","8","Yes","No","2023-01-11","2023-01-11"
"NA - NA","Z089351",1,"Z089351","6673142383","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-01-03","2023-01-05","2023-01-11","8","Yes","No","2023-01-11","2023-01-11"
"NA - NA","Z089354",3,"Z089354","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089354",3,"Z089354","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089355",2,"Z089355","289289286","37","Land","TNT NetherLands","VANTAA","01720","FinLand","2023-01-03","2023-01-05","2023-01-09","6","Yes","No","-","2023-01-09"
"NA - NA","Z089359",1,"Z089359","289287736","37","Land","TNT NetherLands","CHELOPECH","2087","Bulgaria","2023-01-03","-","2023-01-09","6","Yes","-","-","2023-01-09"
"NA - NA","Z089365",2,"Z089365","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089365",2,"Z089365","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089368",3,"Z089368","6309922950","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-04","2023-03-18","2023-03-13","68","Yes","No","2023-03-13","2023-03-13"
"NA - NA","Z089368",3,"Z089368","6309922950","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-04","2023-03-18","2023-03-13","68","Yes","No","2023-03-13","2023-03-13"
"NA - NA","Z089371",6,"Z089371","6309922950","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-04","2023-03-18","2023-03-13","68","Yes","No","2023-03-13","2023-03-13"
"NA - NA","Z089371",6,"Z089371","6309922950","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-04","2023-03-18","2023-03-13","68","Yes","No","2023-03-13","2023-03-13"
"NA - NA","Z089374",2,"Z089374","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089374",2,"Z089374","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089375",1,"Z089375","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089375",1,"Z089375","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089376",1,"Z089376","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089376",1,"Z089376","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089396",4,"Z089396","289287135","37","Land","TNT NetherLands","TERMINI IMERESE","90018","Italy","2023-01-03","2023-01-09","2023-01-09","6","Yes","Yes","-","2023-01-09"
"NA - NA","Z089404",2,"Z089404","2624800110","60","Land","Toll Road","DANDENONG VIC","3175","Australia","2023-01-04","-","2023-01-09","5","Yes","-","-","2023-01-09"
"NA - NA","Z089405",3,"Z089405","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089405",3,"Z089405","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z089407",3,"Z089407","289286214","37","Land","TNT NetherLands","BARCO DEVALDEORRAS","32300","Spain","2023-01-03","2023-01-06","2023-01-10","7","Yes","No","-","2023-01-10"
"NA - NA","Z089470",1,"Z089470","2624711256","60","Land","Toll Road","SOMERSET TAS","7322","Australia","2023-01-04","-","2023-01-18","14","Yes","-","-","2023-01-18"
"NA - NA","Z089541",4,"Z089541","6309681309","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-04","2023-02-24","2023-03-01","56","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z089541",4,"Z089541","6309681309","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-04","2023-02-24","2023-03-01","56","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z089544",3,"Z089544","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089544",3,"Z089544","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089545",1,"Z089545","2624711294","60","Land","Toll Road","KALGOORLIE WA","6430","Australia","2023-01-04","-","2023-01-19","15","Yes","-","-","2023-01-19"
"NA - NA","Z089618",6,"Z089618","6673149255","20","Sea","DGF Singapore","KUMASI","00000","Ghana","2023-01-03","2023-03-05","2023-03-27","83","Yes","No","2023-02-22","2023-03-27"
"NA - NA","Z089687",1,"Z089687","6202120234","20","Air","DHL Express Singapore","YUEN LONG","999077","Hong Kong","2023-01-03","-","2023-01-05","2","Yes","-","-","2023-01-05"
"NA - NA","Z089695",4,"Z089695","6673149206","20","Sea","DGF Singapore","SANDVIKEN","811 81","Sweden","2023-01-03","2023-03-09","2023-03-03","59","Yes","Yes","2023-02-22","2023-03-03"
"NA - NA","Z089783",1,"Z089783","6673149255","20","Sea","DGF Singapore","KUMASI","00000","Ghana","2023-01-03","2023-03-05","2023-03-27","83","Yes","No","2023-02-22","2023-03-27"
"NA - NA","Z089787",1,"Z089787","6309922950","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-04","2023-03-18","2023-03-13","68","Yes","No","2023-03-13","2023-03-13"
"NA - NA","Z089787",1,"Z089787","6309922950","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-04","2023-03-18","2023-03-13","68","Yes","No","2023-03-13","2023-03-13"
"NA - NA","Z089789",3,"Z089789","6673149222","20","Sea","DGF Singapore","BRONG AHAFO REGION","00000","Ghana","2023-01-03","2023-03-05","2023-02-28","56","Yes","Yes","2023-02-22","2023-02-28"
"NA - NA","Z089799",2,"Z089799","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089799",2,"Z089799","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089825",6,"Z089825","6673149206","20","Sea","DGF Singapore","SANDVIKEN","811 81","Sweden","2023-01-03","2023-03-09","2023-03-03","59","Yes","Yes","2023-02-22","2023-03-03"
"NA - NA","Z089840",18,"Z089840","6673149206","20","Sea","DGF Singapore","SANDVIKEN","811 81","Sweden","2023-01-03","2023-03-09","2023-03-03","59","Yes","Yes","2023-02-22","2023-03-03"
"NA - NA","Z089952",3,"Z089952","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089952",3,"Z089952","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z089960",1,"Z089960","6309681309","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-04","2023-02-10","2023-02-06","33","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089960",1,"Z089960","6309681309","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-04","2023-02-10","2023-02-06","33","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089992",1,"Z089992","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z089992",1,"Z089992","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090001",1,"Z090001","6202112335","20","Air","DHL Express Singapore","OUAGADOUGOU","BP 6094","Burkina Faso","2023-01-03","2023-01-06","2023-01-13","10","Yes","No","-","2023-01-13"
"NA - NA","Z090008",1,"Z090008","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090008",1,"Z090008","6310096802","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-05","2023-02-10","2023-02-06","32","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090017",7,"Z090017","6309638176","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-03","2023-02-10","2023-02-06","34","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090017",7,"Z090017","6309638176","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-03","2023-02-10","2023-02-06","34","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090074",6,"Z090074","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z090074",6,"Z090074","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z090119",1,"Z090119","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z090119",1,"Z090119","6309922950","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-04","2023-03-28","2023-03-16","71","Yes","No","2023-03-16","2023-03-16"
"NA - NA","Z090158",1,"Z090158","JTE2301/323","C4","Land","Freight Worx","HARARE","00000","Zimbabwe","2023-01-05","-","2023-01-10","5","Yes","-","-","2023-01-10"
"NA - NA","Z090209",1,"Z090209","289596644","37","Land","TNT NetherLands","FOHNSDORF","8753","Austria","2023-01-03","2023-01-06","2023-01-17","14","Yes","No","-","2023-01-17"
"NA - NA","Z090216",1,"Z090216","289592829","37","Land","TNT NetherLands","WERL","59457","Germany","2023-01-03","2023-01-05","2023-01-09","6","Yes","No","-","2023-01-09"
"NA - NA","Z090225",1,"Z090225","6309681309","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-04","2023-02-24","2023-03-01","56","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z090225",1,"Z090225","6309681309","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-04","2023-02-24","2023-03-01","56","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z090243",1,"Z090243","6673142383","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-01-03","2023-01-05","2023-01-11","8","Yes","No","2023-01-11","2023-01-11"
"NA - NA","Z090243",1,"Z090243","6673142383","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-01-03","2023-01-05","2023-01-11","8","Yes","No","2023-01-11","2023-01-11"
"NA - NA","Z090252",1,"Z090252","6673210149","12","Land","Sandvik CSRT","PROVINCE ORIENTALE","00000","Congo","2023-01-25","2023-01-26","2023-01-26","1","Yes","Yes","2023-01-26","2023-01-26"
"NA - NA","Z090252",1,"Z090252","6673210149","12","Land","Sandvik CSRT","PROVINCE ORIENTALE","00000","Congo","2023-01-25","2023-01-26","2023-01-26","1","Yes","Yes","2023-01-26","2023-01-26"
"NA - NA","Z090304",1,"Z090304","6309681309","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-04","2023-02-10","2023-02-06","33","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090304",1,"Z090304","6309681309","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-04","2023-02-10","2023-02-06","33","Yes","No","2023-02-06","2023-02-06"
"NA - NA","Z090333",2,"Z090333","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z090333",2,"Z090333","6309681309","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-04","2023-02-27","2023-04-03","89","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z090340",2,"Z090340","6310096802","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-05","2023-02-11","2023-02-28","54","Yes","No","2023-02-28","2023-02-28"
"NA - NA","Z090340",2,"Z090340","6310096802","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-05","2023-02-11","2023-02-28","54","Yes","No","2023-02-28","2023-02-28"
"NA - NA","Z090353",1,"Z090353","6673142425","23","Land","Sandvik CSRT","PIRKKALA","33960","FinLand","2023-01-03","2023-01-06","2023-01-12","8","Yes","No","2023-01-12","2023-01-12"
"NA - NA","Z090353",1,"Z090353","6673142425","23","Land","Sandvik CSRT","PIRKKALA","33960","Finland","2023-01-03","2023-01-06","2023-01-12","8","Yes","No","2023-01-12","2023-01-12"
"NA - NA","Z090389",1,"Z090389","6310096802","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-05","2023-02-11","2023-02-28","54","Yes","No","2023-02-28","2023-02-28"
"NA - NA","Z090389",1,"Z090389","6310096802","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-05","2023-02-11","2023-02-28","54","Yes","No","2023-02-28","2023-02-28"
"NA - NA","Z090391",1,"Z090391","6310096802","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-05","2023-03-03","2023-03-01","55","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z090391",1,"Z090391","6310096802","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-05","2023-03-03","2023-03-01","55","Yes","No","2023-03-01","2023-03-01"
"NA - NA","Z090394",1,"Z090394","6310096802","12","Sea","Sandvik CSRT","BRONG AHAFO REGION","00000","Ghana","2023-01-05","2023-02-11","2023-01-09","4","Yes","No","2023-01-09","2023-01-09"
"NA - NA","Z090394",1,"Z090394","6310096802","12","Sea","Sandvik CSRT","BRONG AHAFO REGION","00000","Ghana","2023-01-05","2023-02-11","2023-01-09","4","Yes","No","2023-01-09","2023-01-09"
"NA - NA","Z090399",1,"Z090399","6310096802","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-05","2023-02-27","2023-04-03","88","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z090399",1,"Z090399","6310096802","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-05","2023-02-27","2023-04-03","88","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z090414",1,"Z090414","6673142615","23","Land","Sandvik CSRT","FAGERSTA","737 30","Sweden","2023-01-03","2023-01-04","2023-01-04","1","Yes","Yes","2023-01-04","2023-01-04"
"NA - NA","Z090414",1,"Z090414","6673142615","23","Land","Sandvik CSRT","FAGERSTA","737 30","Sweden","2023-01-03","2023-01-04","2023-01-04","1","Yes","Yes","2023-01-04","2023-01-04"
"NA - NA","Z090418",1,"Z090418","6310096802","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-05","2023-02-27","2023-04-03","88","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z090418",1,"Z090418","6310096802","12","Sea","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-05","2023-02-27","2023-04-03","88","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z090424",5,"Z090424","6673142599","23","Land","Sandvik CSRT","GARPENBERG","77698","Sweden","2023-01-03","2023-01-04","2023-01-04","1","Yes","No","2023-01-04","2023-01-04"
"NA - NA","Z090424",5,"Z090424","6673142599","23","Land","Sandvik CSRT","GARPENBERG","77698","Sweden","2023-01-03","2023-01-04","2023-01-04","1","Yes","No","2023-01-04","2023-01-04"
"NA - NA","Z090426",4,"Z090426","6673142425","23","Land","Sandvik CSRT","PIRKKALA","33960","Finland","2023-01-03","2023-01-06","2023-01-12","8","Yes","No","2023-01-12","2023-01-12"
"NA - NA","Z090426",4,"Z090426","6673142425","23","Land","Sandvik CSRT","PIRKKALA","33960","FinLand","2023-01-03","2023-01-06","2023-01-12","8","Yes","No","2023-01-12","2023-01-12"
